match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,12.3,New Zealand,Netherlands,WA Young,R Ravindra,RE van der Merwe,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,12.4,New Zealand,Netherlands,WA Young,R Ravindra,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,12.5,New Zealand,Netherlands,R Ravindra,WA Young,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,12.6,New Zealand,Netherlands,WA Young,R Ravindra,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,13.1,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,13.2,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,4,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,13.3,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,13.4,New Zealand,Netherlands,R Ravindra,WA Young,CN Ackermann,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,13.5,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,13.6,New Zealand,Netherlands,R Ravindra,WA Young,CN Ackermann,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,14.1,New Zealand,Netherlands,WA Young,R Ravindra,RE van der Merwe,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,14.2,New Zealand,Netherlands,WA Young,R Ravindra,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,14.3,New Zealand,Netherlands,R Ravindra,WA Young,RE van der Merwe,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,14.4,New Zealand,Netherlands,R Ravindra,WA Young,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,14.5,New Zealand,Netherlands,WA Young,R Ravindra,RE van der Merwe,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,14.6,New Zealand,Netherlands,WA Young,R Ravindra,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,15.1,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,15.2,New Zealand,Netherlands,R Ravindra,WA Young,CN Ackermann,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,15.3,New Zealand,Netherlands,R Ravindra,WA Young,CN Ackermann,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,15.4,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,15.5,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,15.6,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,16.1,New Zealand,Netherlands,R Ravindra,WA Young,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,16.2,New Zealand,Netherlands,WA Young,R Ravindra,RE van der Merwe,4,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,16.3,New Zealand,Netherlands,WA Young,R Ravindra,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,16.4,New Zealand,Netherlands,R Ravindra,WA Young,RE van der Merwe,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,16.5,New Zealand,Netherlands,R Ravindra,WA Young,RE van der Merwe,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,16.6,New Zealand,Netherlands,R Ravindra,WA Young,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,17.1,New Zealand,Netherlands,R Ravindra,WA Young,A Dutt,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,17.2,New Zealand,Netherlands,R Ravindra,WA Young,A Dutt,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,17.3,New Zealand,Netherlands,WA Young,R Ravindra,A Dutt,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,17.4,New Zealand,Netherlands,WA Young,R Ravindra,A Dutt,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,17.5,New Zealand,Netherlands,WA Young,R Ravindra,A Dutt,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,17.6,New Zealand,Netherlands,WA Young,R Ravindra,A Dutt,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,18.1,New Zealand,Netherlands,R Ravindra,WA Young,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,18.2,New Zealand,Netherlands,R Ravindra,WA Young,BFW de Leede,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,18.3,New Zealand,Netherlands,WA Young,R Ravindra,BFW de Leede,2,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,18.4,New Zealand,Netherlands,WA Young,R Ravindra,BFW de Leede,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,18.5,New Zealand,Netherlands,R Ravindra,WA Young,BFW de Leede,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,18.6,New Zealand,Netherlands,WA Young,R Ravindra,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,19.1,New Zealand,Netherlands,R Ravindra,WA Young,A Dutt,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,19.2,New Zealand,Netherlands,WA Young,R Ravindra,A Dutt,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,19.3,New Zealand,Netherlands,R Ravindra,WA Young,A Dutt,2,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,19.4,New Zealand,Netherlands,R Ravindra,WA Young,A Dutt,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,19.5,New Zealand,Netherlands,R Ravindra,WA Young,A Dutt,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,19.6,New Zealand,Netherlands,WA Young,R Ravindra,A Dutt,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,20.1,New Zealand,Netherlands,WA Young,R Ravindra,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,20.2,New Zealand,Netherlands,WA Young,R Ravindra,BFW de Leede,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,20.3,New Zealand,Netherlands,R Ravindra,WA Young,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,20.4,New Zealand,Netherlands,R Ravindra,WA Young,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,20.5,New Zealand,Netherlands,R Ravindra,WA Young,BFW de Leede,4,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,20.6,New Zealand,Netherlands,R Ravindra,WA Young,BFW de Leede,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,21.1,New Zealand,Netherlands,R Ravindra,WA Young,CN Ackermann,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,21.2,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,6,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,21.3,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,21.4,New Zealand,Netherlands,R Ravindra,WA Young,CN Ackermann,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,21.5,New Zealand,Netherlands,R Ravindra,WA Young,CN Ackermann,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,21.6,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,22.1,New Zealand,Netherlands,R Ravindra,WA Young,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,22.2,New Zealand,Netherlands,R Ravindra,WA Young,BFW de Leede,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,22.3,New Zealand,Netherlands,WA Young,R Ravindra,BFW de Leede,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,22.4,New Zealand,Netherlands,R Ravindra,WA Young,BFW de Leede,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,22.5,New Zealand,Netherlands,WA Young,R Ravindra,BFW de Leede,2,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,22.6,New Zealand,Netherlands,WA Young,R Ravindra,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,23.1,New Zealand,Netherlands,R Ravindra,WA Young,CN Ackermann,6,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,23.2,New Zealand,Netherlands,R Ravindra,WA Young,CN Ackermann,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,23.3,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,23.4,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,23.5,New Zealand,Netherlands,R Ravindra,WA Young,CN Ackermann,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,23.6,New Zealand,Netherlands,WA Young,R Ravindra,CN Ackermann,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,24.1,New Zealand,Netherlands,WA Young,R Ravindra,PA van Meekeren,2,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,24.2,New Zealand,Netherlands,WA Young,R Ravindra,PA van Meekeren,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,24.3,New Zealand,Netherlands,WA Young,R Ravindra,PA van Meekeren,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,24.4,New Zealand,Netherlands,WA Young,R Ravindra,PA van Meekeren,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,24.5,New Zealand,Netherlands,WA Young,R Ravindra,PA van Meekeren,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,24.6,New Zealand,Netherlands,R Ravindra,WA Young,PA van Meekeren,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,25.1,New Zealand,Netherlands,WA Young,R Ravindra,Vikramjit Singh,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,25.2,New Zealand,Netherlands,R Ravindra,WA Young,Vikramjit Singh,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,25.3,New Zealand,Netherlands,WA Young,R Ravindra,Vikramjit Singh,2,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,25.4,New Zealand,Netherlands,WA Young,R Ravindra,Vikramjit Singh,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,25.5,New Zealand,Netherlands,WA Young,R Ravindra,Vikramjit Singh,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,25.6,New Zealand,Netherlands,R Ravindra,WA Young,Vikramjit Singh,4,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,26.1,New Zealand,Netherlands,WA Young,R Ravindra,PA van Meekeren,0,0,,,,,,caught,WA Young,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,26.2,New Zealand,Netherlands,DJ Mitchell,R Ravindra,PA van Meekeren,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,26.3,New Zealand,Netherlands,DJ Mitchell,R Ravindra,PA van Meekeren,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,26.4,New Zealand,Netherlands,DJ Mitchell,R Ravindra,PA van Meekeren,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,26.5,New Zealand,Netherlands,R Ravindra,DJ Mitchell,PA van Meekeren,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,26.6,New Zealand,Netherlands,DJ Mitchell,R Ravindra,PA van Meekeren,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,27.1,New Zealand,Netherlands,DJ Mitchell,R Ravindra,R Klein,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,27.2,New Zealand,Netherlands,R Ravindra,DJ Mitchell,R Klein,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,27.3,New Zealand,Netherlands,R Ravindra,DJ Mitchell,R Klein,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,27.4,New Zealand,Netherlands,DJ Mitchell,R Ravindra,R Klein,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,27.5,New Zealand,Netherlands,DJ Mitchell,R Ravindra,R Klein,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,27.6,New Zealand,Netherlands,R Ravindra,DJ Mitchell,R Klein,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,28.1,New Zealand,Netherlands,DJ Mitchell,R Ravindra,PA van Meekeren,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,28.2,New Zealand,Netherlands,DJ Mitchell,R Ravindra,PA van Meekeren,4,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,28.3,New Zealand,Netherlands,DJ Mitchell,R Ravindra,PA van Meekeren,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,28.4,New Zealand,Netherlands,DJ Mitchell,R Ravindra,PA van Meekeren,0,1,,1.0,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,28.5,New Zealand,Netherlands,DJ Mitchell,R Ravindra,PA van Meekeren,6,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,28.6,New Zealand,Netherlands,DJ Mitchell,R Ravindra,PA van Meekeren,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,28.7,New Zealand,Netherlands,R Ravindra,DJ Mitchell,PA van Meekeren,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,29.1,New Zealand,Netherlands,R Ravindra,DJ Mitchell,R Klein,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,29.2,New Zealand,Netherlands,DJ Mitchell,R Ravindra,R Klein,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,29.3,New Zealand,Netherlands,DJ Mitchell,R Ravindra,R Klein,4,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,29.4,New Zealand,Netherlands,DJ Mitchell,R Ravindra,R Klein,0,3,3.0,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,29.5,New Zealand,Netherlands,DJ Mitchell,R Ravindra,R Klein,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,29.6,New Zealand,Netherlands,DJ Mitchell,R Ravindra,R Klein,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,29.7,New Zealand,Netherlands,DJ Mitchell,R Ravindra,R Klein,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,30.1,New Zealand,Netherlands,R Ravindra,DJ Mitchell,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,30.2,New Zealand,Netherlands,DJ Mitchell,R Ravindra,RE van der Merwe,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,30.3,New Zealand,Netherlands,DJ Mitchell,R Ravindra,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,30.4,New Zealand,Netherlands,R Ravindra,DJ Mitchell,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,30.5,New Zealand,Netherlands,DJ Mitchell,R Ravindra,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,30.6,New Zealand,Netherlands,R Ravindra,DJ Mitchell,RE van der Merwe,2,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,31.1,New Zealand,Netherlands,DJ Mitchell,R Ravindra,R Klein,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,31.2,New Zealand,Netherlands,R Ravindra,DJ Mitchell,R Klein,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,31.3,New Zealand,Netherlands,R Ravindra,DJ Mitchell,R Klein,4,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,31.4,New Zealand,Netherlands,R Ravindra,DJ Mitchell,R Klein,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,31.5,New Zealand,Netherlands,DJ Mitchell,R Ravindra,R Klein,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,31.6,New Zealand,Netherlands,DJ Mitchell,R Ravindra,R Klein,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,32.1,New Zealand,Netherlands,R Ravindra,DJ Mitchell,RE van der Merwe,2,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,32.2,New Zealand,Netherlands,R Ravindra,DJ Mitchell,RE van der Merwe,0,0,,,,,,caught,R Ravindra,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,32.3,New Zealand,Netherlands,TWM Latham,DJ Mitchell,RE van der Merwe,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,32.4,New Zealand,Netherlands,TWM Latham,DJ Mitchell,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,32.5,New Zealand,Netherlands,DJ Mitchell,TWM Latham,RE van der Merwe,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,32.6,New Zealand,Netherlands,DJ Mitchell,TWM Latham,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,33.1,New Zealand,Netherlands,DJ Mitchell,TWM Latham,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,33.2,New Zealand,Netherlands,DJ Mitchell,TWM Latham,BFW de Leede,4,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,33.3,New Zealand,Netherlands,DJ Mitchell,TWM Latham,BFW de Leede,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,33.4,New Zealand,Netherlands,TWM Latham,DJ Mitchell,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,33.5,New Zealand,Netherlands,TWM Latham,DJ Mitchell,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,33.6,New Zealand,Netherlands,TWM Latham,DJ Mitchell,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,34.1,New Zealand,Netherlands,DJ Mitchell,TWM Latham,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,34.2,New Zealand,Netherlands,TWM Latham,DJ Mitchell,RE van der Merwe,4,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,34.3,New Zealand,Netherlands,TWM Latham,DJ Mitchell,RE van der Merwe,1,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,34.4,New Zealand,Netherlands,DJ Mitchell,TWM Latham,RE van der Merwe,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,34.5,New Zealand,Netherlands,DJ Mitchell,TWM Latham,RE van der Merwe,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,34.6,New Zealand,Netherlands,DJ Mitchell,TWM Latham,RE van der Merwe,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,35.1,New Zealand,Netherlands,TWM Latham,DJ Mitchell,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,35.2,New Zealand,Netherlands,TWM Latham,DJ Mitchell,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,35.3,New Zealand,Netherlands,TWM Latham,DJ Mitchell,BFW de Leede,0,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,35.4,New Zealand,Netherlands,TWM Latham,DJ Mitchell,BFW de Leede,4,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,35.5,New Zealand,Netherlands,TWM Latham,DJ Mitchell,BFW de Leede,4,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,35.6,New Zealand,Netherlands,TWM Latham,DJ Mitchell,BFW de Leede,4,0,,,,,,,,,
6,2023/24,2023-10-09,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,36.1,New Zealand,Netherlands,DJ Mitchell,TWM Latham,RE van der Merwe,4,0,,,,,,,,,
